gene_id	gene_name	T47D_count	T47D_FPKM												
ENSG00000213016	AC008746.9	0	0												
ENSG00000213015	ZNF580	145	2.794175429												
ENSG00000213014	VN2R17P	0	0												
ENSG00000213013	RPS15AP36	1	0.237099539												
ENSG00000213018	AL590762.11	18	3.77293354												
ENSG00000151458	ANKRD50	522	5.281285582												
ENSG00000104998	IL27RA	218	6.664426577												
ENSG00000235136	RP13-146A14.1	0	0												
ENSG00000072818	ACAP1	23	0.195610982												
ENSG00000197057	DTHD1	1	0.011556976												
ENSG00000197054	ZNF763	8	0.132889675												
ENSG00000197050	ZNF420	88	0.990120488												
ENSG00000260936	FTO-IT1	12	0.888448431												
ENSG00000260937	RP11-548M13.1	0	0												
ENSG00000260934	CTA-363E6.7	0	0												
ENSG00000260932	RP11-483P21.6	1	0.155089082												
ENSG00000180105	AC017081.2	1	0.110051062												
ENSG00000260930	LINC01416	0	0												
ENSG00000211706	TRBV6-1	0	0												
ENSG00000151640	DPYSL4	4	0.081943622												
ENSG00000260939	RP11-467J12.3	0	0												
ENSG00000235137	HSP90AB6P	1	0.045743446												
ENSG00000238120	LINC01589	0	0												
ENSG00000238121	LINC00426	0	0												
ENSG00000238122	RP11-483I13.2	41	1.496403633												
ENSG00000261082	LINC01228	0	0												
ENSG00000238124	RP11-667F9.2	0	0												
ENSG00000261084	PPP1R1AP2	0	0												
ENSG00000261087	KB-1460A1.5	2	0.064121787												
ENSG00000203684	IBA57-AS1	5	0.435348879												
ENSG00000280376	RP11-93O14.3	0	0												
ENSG00000238129	RP3-410C9.2	0	0												
ENSG00000280374	RP11-337N6.3	0	0												
ENSG00000280375	RP13-204A15.5	0	0												
ENSG00000280372	bP-21201H5.2	0	0												
ENSG00000280373	RP11-417J1.8	0	0												
ENSG00000280371	RP1-149M18.4	0	0												
ENSG00000182854	OR4F15	0	0												
ENSG00000124772	CPNE5	1	0.010115258												
ENSG00000182858	ALG12	226	3.449850038												
ENSG00000123200	ZC3H13	782	6.147294637												
ENSG00000123201	GUCY1B2	7	0.123237332												
ENSG00000169499	PLEKHA2	647	4.53595403												
ENSG00000235243	AC093716.1	0	0												
ENSG00000140835	CHST4	1	0.015278681												
ENSG00000140836	ZFHX3	413	2.085982274												
ENSG00000140830	TXNL4B	185	2.795716458												
ENSG00000232216	IGHV3-43	1	0.208691299												
ENSG00000140832	MARVELD3	340	3.102619069												
ENSG00000169490	TM2D2	732	8.284358938												
ENSG00000235241	RP11-108M9.5	4	0.712974036												
ENSG00000251239	CTB-22K21.2	0	0												
ENSG00000227988	TDGF1P1	0	0												
ENSG00000227989	AC010141.8	0	0												
ENSG00000251235	SNRPCP2	3	0.571829025												
ENSG00000235246	RP1-5O6.5	2	0.609912618												
ENSG00000251237	B3GNTL1P1	0	0												
ENSG00000203356	LINC01562	0	0												
ENSG00000227982	RPL7P30	0	0												
ENSG00000251230	MIR3945HG	0	0												
ENSG00000227981	AC012668.3	0	0												
ENSG00000266196	RP11-675P14.1	0	0												
ENSG00000266195	RN7SL163P	0	0												
ENSG00000235244	DANT2	1	0.043565187												
ENSG00000266190	RP11-218F4.2	0	0												
ENSG00000121634	GJA8	0	0												
ENSG00000236240	GPC5-IT1	0	0												
ENSG00000242087	RPL36AP41	0	0												
ENSG00000235248	OR13C1P	0	0												
ENSG00000114098	ARMC8	570	1.985229826												
ENSG00000169727	GPS1	2087	12.69853172												
ENSG00000184188	CTC-512J14.7	0	0												
ENSG00000144891	AGTR1	0	0												
ENSG00000184182	UBE2F	199	1.46835475												
ENSG00000184185	KCNJ12	1	0.01207466												
ENSG00000266441	RP11-91I8.3	0	0												
ENSG00000266445	RP13-991F5.2	0	0												
ENSG00000266446	RP11-149I2.4	3	0.624411004												
ENSG00000266448	RP11-805L22.1	0	0												
ENSG00000252490	RN7SKP66	0	0												
ENSG00000134575	ACP2	631	6.559991013												
ENSG00000228182	MTND2P25	0	0												
ENSG00000228181	RP11-455B2.9	0	0												
ENSG00000228187	RP11-363H12.1	1	0.158620007												
ENSG00000262576	PCDHGA4	91	1.103241193												
ENSG00000225169	BRI3P1	0	0												
ENSG00000225166	AC012462.2	0	0												
ENSG00000225167	TXNP2	0	0												
ENSG00000228189	RP13-60M5.2	0	0												
ENSG00000225165	CTD-2538A21.1	0	0												
ENSG00000225163	LINC00618	2	0.241847861												
ENSG00000277253	RP13-580B18.2	0	0												
ENSG00000015413	DPEP1	0	0												
ENSG00000249234	RP11-452J21.2	1	0.218773004												
ENSG00000233143	DIRC3-AS1	0	0												
ENSG00000250548	RP11-47I22.2	0	0												
ENSG00000187988	KCTD9P3	2	0.154956414												
ENSG00000250544	CTC-493L21.1	0	0												
ENSG00000187984	ANKRD19P	1	0.02297616												
ENSG00000250546	RP11-8L2.1	2	0.04728375												
ENSG00000250547	RP11-719L21.1	0	0												
ENSG00000250540	RP11-58H15.3	0	0												
ENSG00000187980	PLA2G2C	2	0.044507137												
ENSG00000228453	RPS15AP9	0	0												
ENSG00000228452	RP5-994D16.9	8	1.496656242												
ENSG00000225298	LINC00113	0	0												
ENSG00000225299	RP11-344A5.1	0	0												
ENSG00000211777	TRAV3	0	0												
ENSG00000220660	RP3-406A7.3	1	0.103274828												
ENSG00000225293	ABCD1P4	0	0												
ENSG00000225294	OSTCP2	1	0.203991045												
ENSG00000225295	MTND4P4	1	0.066304556												
ENSG00000162869	PPP1R21	238	3.458687668												
ENSG00000186132	C2orf76	50	1.741358099												
ENSG00000184724	KRTAP6-1	0	0												
ENSG00000241420	RN7SL505P	0	0												
ENSG00000163406	SLC15A2	3	0.035589464												
ENSG00000167986	DDB1	6607	26.74425913												
ENSG00000167985	SDHAF2	606	11.55968082												
ENSG00000167984	NLRC3	15	0.117672053												
ENSG00000167981	ZNF597	78	1.28114711												
ENSG00000154429	CCSAP	314	1.658088572												
ENSG00000092820	EZR	2842	41.10291888												
ENSG00000267719	HP09025	0	0												
ENSG00000127452	FBXL12	199	1.631328037												
ENSG00000267717	SRSF10P1	0	0												
ENSG00000267716	AC083760.1	0	0												
ENSG00000256422	RP11-886D15.1	0	0												
ENSG00000267713	RP11-10I6.2	0	0												
ENSG00000267712	LINC01539	1	0.0181398												
ENSG00000267711	RP11-686D22.5	0	0												
ENSG00000267710	AC006116.20	6	0.176522046												
ENSG00000263627	PPP4R1-AS1	1	0.238976316												
ENSG00000263624	RP11-45M22.3	8	0.588449733												
ENSG00000263622	RP11-389J22.3	0	0												
ENSG00000263620	RP11-599B13.6	0	0												
ENSG00000165583	SSX5	0	0												
ENSG00000253168	RP11-326L2.1	0	0												
ENSG00000165584	SSX3	0	0												
ENSG00000259149	RP11-313C4.1	0	0												
ENSG00000259148	RP11-322L17.1	0	0												
ENSG00000253163	RP11-443C10.1	0	0												
ENSG00000259146	RP1-261D10.2	10	0.930653308												
ENSG00000253161	LINC01605	7	0.289410775												
ENSG00000253160	RP11-1113C11.2	0	0												
ENSG00000259143	CTD-2240H23.2	0	0												
ENSG00000259142	LINC00644	0	0												
ENSG00000253165	CTD-2309H9.3	0	0												
ENSG00000259140	RP11-986E7.2	0	0												
ENSG00000213839	TMX2P1	58	7.417955761												
ENSG00000170967	DDI1	0	0												
ENSG00000205359	SLCO6A1	0	0												
ENSG00000205358	MT1H	0	0												
ENSG00000205352	PRR13	1044	10.8748432												
ENSG00000176659	C20orf197	0	0												
ENSG00000205356	TECPR1	167	1.017632956												
ENSG00000008282	SYPL1	1026	14.30850218												
ENSG00000008283	CYB561	1608	8.08246835												
ENSG00000225839	TRMT2B-AS1	0	0												
ENSG00000225836	RP11-80H5.6	1	0.24611963												
ENSG00000225830	ERCC6	431	1.987340742												
ENSG00000225831	RPS18P1	1	0.19775551												
ENSG00000225832	RP3-348I23.3	0	0												
ENSG00000225833	GS1-594A7.3	0	0												
ENSG00000227979	AC002127.2	0	0												
ENSG00000157734	SNX22	39	0.210229394												
ENSG00000235338	DUSP5P2	0	0												
ENSG00000229324	NUTF2P7	0	0												
ENSG00000229325	ACAP2-IT1	16	2.099797865												
ENSG00000229326	AC069154.4	0	0												
ENSG00000229327	RP11-135A24.2	0	0												
ENSG00000229320	KRT8P12	68	2.570955469												
ENSG00000229321	AC008269.2	0	0												
ENSG00000229322	RP5-937E21.1	1	0.095238721												
ENSG00000229323	DLEU1-AS1	0	0												
ENSG00000278058	RP11-70D24.2	0	0												
ENSG00000251604	LINC01385	0	0												
ENSG00000260511	RP11-556H2.2	0	0												
ENSG00000278052	RP11-379L18.3	0	0												
ENSG00000278053	DDX52	1161	6.654608596												
ENSG00000278054	RP11-34H11.3	0	0												
ENSG00000278055	MESTIT1_2	0	0												
ENSG00000278057	TEX28	0	0												
ENSG00000242899	RPL7P16	0	0												
ENSG00000227477	STK4-AS1	15	0.518826777												
ENSG00000227474	RP11-295P9.2	0	0												
ENSG00000227475	RP11-810B23.1	0	0												
ENSG00000215105	TTC3P1	197	2.933482231												
ENSG00000227471	AKR1B15	0	0												
ENSG00000251600	RP11-673E1.1	0	0												
ENSG00000242893	RN7SL413P	0	0												
ENSG00000242894	RN7SL634P	0	0												
ENSG00000164989	CCDC171	31	0.16388672												
ENSG00000182077	PTCHD3	0	0												
ENSG00000166634	SERPINB12	0	0												
ENSG00000159251	ACTC1	0	0												
ENSG00000159256	MORC3	589	7.021376025												
ENSG00000251602	RP11-521B24.3	57	1.71590357												
ENSG00000182070	OR52A1	1	0.03332304												
ENSG00000282785	RP11-1223D19.2	0	0												
ENSG00000244720	RP11-402J7.2	0	0												
ENSG00000282787	RP11-151A10.3	0	0												
ENSG00000260517	RP11-426C22.5	2	0.056519204												
ENSG00000157881	PANK4	249	2.572117334												
ENSG00000186767	SPIN4	493	5.424899864												
ENSG00000186765	FSCN2	50	1.236017215												
ENSG00000157884	CIB4	1	0.070210871												
ENSG00000232975	RP5-945F2.1	0	0												
ENSG00000170160	CCDC144A	0	0												
ENSG00000121316	PLBD1	127	3.650769222												
ENSG00000170162	VGLL2	1	0.025082255												
ENSG00000121310	ECHDC2	247	1.049752957												
ENSG00000232970	POLHP1	0	0												
ENSG00000232973	CYP1B1-AS1	33	0.277146707												
ENSG00000170166	HOXD4	0	0												
ENSG00000257097	CLIP1-AS1	1	0.041319354												
ENSG00000257096	AE000658.22	0	0												
ENSG00000257095	RP11-364C11.2	0	0												
ENSG00000257094	RP11-50I19.1	0	0												
ENSG00000257093	KIAA1147	677	7.317123654												
ENSG00000232978	RP11-146N23.4	0	0												
ENSG00000198912	C1orf174	208	3.635321972												
ENSG00000198910	L1CAM	165	1.295714307												
ENSG00000198911	SREBF2	2772	19.07491395												
ENSG00000164674	SYTL3	52	1.207352591												
ENSG00000164675	IQUB	25	0.267780243												
ENSG00000198914	POU3F3	5	0.091264429												
ENSG00000269516	CYP4F23P	9	0.480515121												
ENSG00000128438	TBC1D27	0	0												
ENSG00000198919	DZIP3	649	6.894348781												
ENSG00000277748	AC006262.11	0	0												
ENSG00000254678	RP11-109L13.5	0	0												
ENSG00000254672	RP5-916O11.3	0	0												
ENSG00000254673	RP11-598P20.5	0	0												
ENSG00000254670	CTC-497E21.3	0	0												
ENSG00000254671	STT3A-AS1	4	0.844267623												
ENSG00000254676	RP11-727A23.4	6	0.600370009												
ENSG00000254677	OSBPL9P2	1	0.07375572												
ENSG00000254674	OR4A42P	0	0												
ENSG00000254675	RP11-7I15.4	0	0												
ENSG00000257329	RP11-290L1.5	0	0												
ENSG00000257323	RP11-361A23.1	0	0												
ENSG00000257322	RP11-511B23.2	18	0.769913694												
ENSG00000257325	RP11-263E1.1	0	0												
ENSG00000257327	RP11-650K20.3	2	0.268759714												
ENSG00000250686	RP1-240B8.3	0	0												
ENSG00000277743	RP11-757O6.7	0	0												
ENSG00000272834	RP5-1042K10.13	1	0.204451521												
ENSG00000281849	RP13-465B17.4	2	0.374264561												
ENSG00000281844	FBF1	89	2.368918785												
ENSG00000277744	CTC-435M10.12	0	0												
ENSG00000141485	SLC13A5	1	0.005826441												
ENSG00000277840	RP11-103B5.4	2	0.262527605												
ENSG00000175445	LPL	1	0.015176277												
ENSG00000167359	OR51I1	0	0												
ENSG00000231404	RAC1P3	0	0												
ENSG00000231405	CTA-992D9.7	0	0												
ENSG00000231407	RP11-576I22.2	0	0												
ENSG00000175535	PNLIP	0	0												
ENSG00000231401	AC023481.1	2	0.193117322												
ENSG00000231402	WASF5P	2	0.124497627												
ENSG00000231403	AC099344.3	0	0												
ENSG00000279827	RP11-886P16.10	1	0.088105082												
ENSG00000279824	AC104389.2	0	0												
ENSG00000279825	CTC-457L16.1	4	0.135499742												
ENSG00000279822	RP11-541M12.6	0	0												
ENSG00000231409	RP11-83J16.1	0	0												
ENSG00000082293	COL19A1	0	0												
ENSG00000258725	PRC1-AS1	11	0.472980861												
ENSG00000255780	RP11-1029F8.1	0	0												
ENSG00000228097	MTATP6P11	0	0												
ENSG00000279954	WI2-85898F10.2	3	0.081911576												
ENSG00000255786	RP11-809N8.6	0	0												
ENSG00000279955	RP11-1221G12.2	0	0												
ENSG00000125149	C16orf70	452	4.739886922												
ENSG00000160352	ZNF714	7	0.04547676												
ENSG00000183844	FAM3B	2	0.044387172												
ENSG00000125144	MT1G	0	0												
ENSG00000183840	GPR39	117	1.859644968												
ENSG00000198261	OR5BB1P	0	0												
ENSG00000198265	HELZ	1058	5.099144582												
ENSG00000239579	RN7SL325P	0	0												
ENSG00000124237	C20orf85	1	0.11279206												
ENSG00000171346	KRT15	286	1.826731125												
ENSG00000124232	RBPJL	0	0												
ENSG00000171345	KRT19	39151	827.9201775												
ENSG00000179195	ZNF664	3746	20.50186277												
ENSG00000161912	ADCY10P1	4	0.045760052												
ENSG00000161911	TREML1	0	0												
ENSG00000225639	PGAM1P2	0	0												
ENSG00000255252	RP1-65P5.3	1	0.603813492												
ENSG00000255251	PRR23D1	1	0.057071219												
ENSG00000255250	CTD-2005H7.2	0	0												
ENSG00000255257	AC025016.1	1	0.158066359												
ENSG00000255256	RP5-916O11.2	0	0												
ENSG00000255255	PPP1R1AP1	0	0												
ENSG00000255254	HIGD1AP5	0	0												
ENSG00000255259	ZNF123P	0	0												
ENSG00000255258	RP11-448P19.1	0	0												
ENSG00000279631	RP11-573G6.4	14	0.503461668												
ENSG00000243383	RN7SL89P	0	0												
ENSG00000243384	RP11-475O23.2	1	0.258777211												
ENSG00000243385	CTD-2110K23.1	0	0												
ENSG00000243388	RPL3P3	1	0.074667785												
ENSG00000279959	CTD-2621I17.8	0	0												
ENSG00000274204	RP11-272L14.2	0	0												
ENSG00000214702	RP11-247C2.1	1	0.234642549												
ENSG00000038219	BOD1L1	662	3.400923111												
ENSG00000214700	C12orf71	1	0.094641613												
ENSG00000167513	CDT1	1043	24.78206243												
ENSG00000214706	IFRD2	1028	9.216460266												
ENSG00000167515	TRAPPC2L	580	4.42119864												
ENSG00000038210	PI4K2B	583	14.91274992												
ENSG00000214708	AC090616.2	73	4.133959463												
ENSG00000201612	RN7SKP15	0	0												
ENSG00000274209	ANTXRL	1	0.018256808												
ENSG00000236024	PRRX2-AS1	0	0												
ENSG00000270094	RP11-245P10.8	0	0												
ENSG00000253958	CLDN23	48	2.003911616												
ENSG00000253959	CTB-43E15.1	0	0												
ENSG00000253952	HIGD1AP18	1	0.325798647												
ENSG00000253953	PCDHGB4	0	0												
ENSG00000253951	RP11-447G11.1	0	0												
ENSG00000253956	RP11-211F2.1	0	0												
ENSG00000253957	IGHV3-22	0	0												
ENSG00000253954	HMGN1P38	61	18.22979786												
ENSG00000253955	CTB-33O18.3	7	0.198375461												
ENSG00000237806	FAUP2	0	0												
ENSG00000270090	RP11-529E10.7	0	0												
ENSG00000237804	HNRNPA1P39	3	0.282936236												
ENSG00000237802	FAM197Y6	0	0												
ENSG00000237803	LINC00211	0	0												
ENSG00000270091	RP11-78O7.2	1	0.078349502												
ENSG00000275034	TP53TG3E	0	0												
ENSG00000010438	PRSS3	1	0.032301007												
ENSG00000047315	POLR2B	1740	18.41710733												
ENSG00000002834	LASP1	6170	36.1476735												
ENSG00000270093	AP000473.8	1	0.058927797												
ENSG00000275038	RP11-546B8.6	0	0												
ENSG00000271904	CTC-498M16.4	0	0												
ENSG00000176378	PFN1P10	1	0.276978666												
ENSG00000230469	RPL5P26	0	0												
ENSG00000271900	RP11-1113L8.7	0	0												
ENSG00000230465	VENTXP4	0	0												
ENSG00000176371	ZSCAN2	62	0.36874243												
ENSG00000230461	PROX1-AS1	3	0.015515754												
ENSG00000278887	RP11-347C12.4	0	0												
ENSG00000243967	NBPF5P	2	0.06866719												
ENSG00000243964	RPL23AP65	41	7.93285772												
ENSG00000278884	CH507-236L23.1	0	0												
ENSG00000278883	AL591806.1	0	0												
ENSG00000278882	AC253572.1	2	0.159880007												
ENSG00000243960	RP11-552M11.4	3	0.238680832												
ENSG00000243961	RP5-839B4.8	1	0.087424733												
ENSG00000270098	LDHAL6EP	0	0												
ENSG00000278889	OR2S2	0	0												
ENSG00000278888	AC090154.1	2	1.059321916												
ENSG00000225632	RP5-997D24.3	0	0												
ENSG00000163879	DNALI1	622	7.467855752												
ENSG00000163877	SNIP1	169	2.738069867												
ENSG00000163875	MEAF6	435	5.083183418												
ENSG00000163874	ZC3H12A	150	3.698963283												
ENSG00000163873	GRIK3	298	2.511788102												
ENSG00000163872	YEATS2	1668	11.02391972												
ENSG00000163870	TPRA1	302	3.248940287												
ENSG00000144452	ABCA12	558	5.115654606												
ENSG00000172613	RAD9A	377	4.504245365												
ENSG00000144451	SPAG16	474	4.280554398												
ENSG00000144455	SUMF1	1024	9.648705294												
ENSG00000241520	AC098820.4	2	0.185598409												
ENSG00000241524	RN7SL632P	0	0												
ENSG00000241525	AC108004.3	0	0												
ENSG00000241527	CA15P1	2	0.200159169												
ENSG00000241529	RN7SL767P	0	0												
ENSG00000241935	HOGA1	35	0.622274211												
ENSG00000037897	METTL1	259	4.323061555												
ENSG00000177398	UMODL1	2	0.018132537												
ENSG00000277688	RP11-697E22.1	0	0												
ENSG00000277684	RP11-305D15.8	0	0												
ENSG00000277687	RP11-427L15.2	4	0.308247498												
ENSG00000197416	FABP12	0	0												
ENSG00000268635	RP11-739B23.1	4	0.098959238												
ENSG00000268636	CTB-33G10.11	1	0.251588955												
ENSG00000127903	ZNF835	0	0												
ENSG00000274346	RP11-40B20.1	1	0.162899323												
ENSG00000274347	RP11-1360M22.10	0	0												
ENSG00000279592	RP11-417N10.4	0	0												
ENSG00000274341	RP11-227G15.10	1	0.304956309												
ENSG00000279590	AC005786.6	3	0.398268016												
ENSG00000274343	REXO1L7P	0	0												
ENSG00000136485	DCAF7	1436	14.05132657												
ENSG00000132906	CASP9	62	0.604251802												
ENSG00000274349	ZNF658	49	0.359122544												
ENSG00000279598	RP11-65L3.3	3	0.061647478												
ENSG00000279599	AC005514.2	1	0.435442422												
ENSG00000179284	DAND5	7	0.175667848												
ENSG00000237118	CYP2F2P	3	0.25721476												
ENSG00000235972	RP11-472G23.10	0	0												
ENSG00000234110	TSPY25P	0	0												
ENSG00000237115	RP1-131F15.2	0	0												
ENSG00000177023	DEFB104B	0	0												
ENSG00000237110	TAAR9	0	0												
ENSG00000180332	KCTD4	0	0												
ENSG00000133059	DSTYK	603	6.404937099												
ENSG00000277534	RP11-9E17.1	108	3.466658538												
ENSG00000274578	RP11-430E17.1	0	0												
ENSG00000277532	CTD-2319I12.9	0	0												
ENSG00000277531	LLNLF-187D8.1	0	0												
ENSG00000234115	RP11-288G3.4	1	0.072983097												
ENSG00000133055	MYBPH	1	0.038394245												
ENSG00000141219	C17orf80	417	4.432407679												
ENSG00000277539	RP11-298C2.1	0	0												
ENSG00000271272	RP11-510P12.1	0	0												
ENSG00000271271	UGT2A2	1	0.054040587												
ENSG00000271270	TMCC1-AS1	44	0.752444986												
ENSG00000271277	RP11-82O2.2	0	0												
ENSG00000234117	RP11-259P20.1	0	0												
ENSG00000271275	AC007326.9	0	0												
ENSG00000130881	LRP3	526	5.906460413												
ENSG00000223740	RP11-760D2.4	0	0												
ENSG00000223741	PSMD4P1	0	0												
ENSG00000223742	RP11-149B9.2	0	0												
ENSG00000265095	FTLP12	4	0.806661048												
ENSG00000223744	RBMY2GP	0	0												
ENSG00000223745	RP4-717I23.3	127	1.079298268												
ENSG00000223746	TCEB1P30	0	0												
ENSG00000236440	AC117947.1	0	0												
ENSG00000279042	RP11-805F19.3	0	0												
ENSG00000236442	ANKRD54P1	0	0												
ENSG00000236445	LINC00608	0	0												
ENSG00000236444	UBE2L5P	0	0												
ENSG00000279046	RP11-555G19.2	0	0												
ENSG00000136731	UGGT1	1607	10.06050161												
ENSG00000236449	AC018890.6	0	0												
ENSG00000279049	AL353898.1	0	0												
ENSG00000136738	STAM	601	13.67362864												
ENSG00000137338	PGBD1	80	2.336809053												
ENSG00000271356	RP11-335E8.1	0	0												
ENSG00000232568	RPL23AP35	0	0												
ENSG00000188004	C1orf204	16	0.399575435												
ENSG00000232564	RP4-591N18.2	0	0												
ENSG00000122378	FAM213A	1133	10.30474826												
ENSG00000232562	TPMTP3	0	0												
ENSG00000232563	CRB3P1	0	0												
ENSG00000232560	LINC01549	0	0												
ENSG00000116039	ATP6V1B1	16	0.294184878												
ENSG00000225396	RP11-69A21.2	0	0												
ENSG00000137285	TUBB2B	9	0.218897031												
ENSG00000249068	CTC-287O8.1	0	0												
ENSG00000249065	PCNAP1	0	0												
ENSG00000116032	GRIN3B	3	0.071309737												
ENSG00000116031	CD207	32	1.550360497												
ENSG00000249066	RP11-593F5.2	0	0												
ENSG00000249061	RP11-72L22.1	0	0												
ENSG00000236704	CNOT4P1	0	0												
ENSG00000127152	BCL11B	0	0												
ENSG00000188000	OR7D2	0	0												
ENSG00000130770	ATPIF1	1036	28.40164405												
ENSG00000130772	MED18	115	2.539841614												
ENSG00000236998	RP11-203L2.3	0	0												
ENSG00000130775	THEMIS2	5	0.047684343												
ENSG00000236993	GAPDHP21	12	1.075814289												
ENSG00000130779	CLIP1	817	2.62769151												
ENSG00000236991	EDRF1-AS1	5	0.093084464												
ENSG00000188002	RP11-43F13.1	212	2.976708629												
ENSG00000236996	MLIP-IT1	0	0												
ENSG00000113205	PCDHB3	85	2.188448568												
ENSG00000236994	YBX1P9	0	0												
ENSG00000077800	FKBP6	0	0												
ENSG00000085721	RRN3	1126	17.42908833												
ENSG00000273693	C2orf27AP1	0	0												
ENSG00000273692	AL050303.12	0	0												
ENSG00000273691	RP11-617F23.2	4	0.34527246												
ENSG00000273696	CT45A7	0	0												
ENSG00000232690	HSPE1P9	0	0												
ENSG00000232692	AP001596.6	4	0.116685184												
ENSG00000273698	MRPL57P1	0	0												
ENSG00000232695	TCEB1P17	0	0												
ENSG00000232696	AC017006.2	0	0												
ENSG00000116785	CFHR3	98	1.56757028												
ENSG00000116786	PLEKHM2	538	9.612542717												
ENSG00000116783	TNNI3K	0	0												
ENSG00000229186	ADAM1A	2	0.085084099												
ENSG00000224217	RP11-232D9.1	3	0.780513755												
ENSG00000224216	RP13-228J13.1	4	0.202567567												
ENSG00000224215	RP11-371A19.2	0	0												
ENSG00000278319	RP11-266I3.8	0	0												
ENSG00000278318	ZNF229	6	0.037265765												
ENSG00000278317	RP4-655L22.5	0	0												
ENSG00000273524	Metazoa_SRP	0	0												
ENSG00000273521	RP11-45A17.4	4	0.329864126												
ENSG00000273520	SPDYE8P	0	0												
ENSG00000273523	RP11-248G5.9	5	0.131885475												
ENSG00000221673	U3	0	0												
ENSG00000140320	BAHD1	1253	9.581167631												
ENSG00000275598	CMB9-14B22.1	0	0												
ENSG00000264635	RP11-769O8.3	2	0.112862335												
ENSG00000264634	RP11-659F24.1	0	0												
ENSG00000275592	VN1R7P	0	0												
ENSG00000275591	XKR5	0	0												
ENSG00000275597	RP11-1378G18.1	0	0												
ENSG00000033327	GAB2	746	8.243943415												
ENSG00000100968	NFATC4	291	1.175247879												
ENSG00000213355	CNN2P8	0	0												
ENSG00000248172	RP11-1094H24.3	0	0												
ENSG00000143105	KCNA10	1	0.057035279												
ENSG00000134256	CD101	26	0.506516547												
ENSG00000134255	CEPT1	420	3.042260603												
ENSG00000143106	PSMA5	1090	14.81097722												
ENSG00000134253	TRIM45	199	2.409688351												
ENSG00000144331	ZNF385B	8	0.076670366												
ENSG00000134250	NOTCH2	2556	10.21078255												
ENSG00000134259	NGF	1	0.086506231												
ENSG00000134258	VTCN1	305	4.552909525												
ENSG00000234595	AC013733.3	0	0												
ENSG00000234597	AC010096.1	0	0												
ENSG00000234590	GNG5P5	0	0												
ENSG00000234593	RP4-704D23.1	0	0												
ENSG00000213526	SETP8	8	1.153473919												
ENSG00000213525	RP11-383B24.3	0	0												
ENSG00000230876	LINC00486	0	0												
ENSG00000064703	DDX20	430	3.954984811												
ENSG00000230873	STMND1	95	2.77852044												
ENSG00000230870	FBXW11P1	4	0.245719681												
ENSG00000230871	RPS6P23	0	0												
ENSG00000232466	RP11-337A23.5	0	0												
ENSG00000247077	PGAM5	1082	18.77293937												
ENSG00000232465	RP5-1022J11.2	0	0												
ENSG00000076864	RAP1GAP	71	0.673703701												
ENSG00000168032	ENTPD3	18	0.432106917												
ENSG00000168036	CTNNB1	3933	28.66749572												
ENSG00000189343	RPS2P46	6966	714.3565628												
ENSG00000262777	RP11-818O24.3	1	0.101538143												
ENSG00000168038	ULK4	48	0.506878635												
ENSG00000167346	MMP26	0	0												
ENSG00000262772	RP11-353N14.2	43	2.177696566												
ENSG00000189348	FAM90A27P	0	0												
ENSG00000240764	PCDHGC5	34	0.409192958												
ENSG00000240766	PLCXD2-AS1	1	0.184464407												
ENSG00000087494	PTHLH	1	0.010347541												
ENSG00000087495	PHACTR3	34	0.43788477												
ENSG00000260608	RP11-382A20.7	1	0.215135448												
ENSG00000143158	MPC2	890	26.08097992												
ENSG00000260600	RP11-109D24.1	0	0												
ENSG00000260601	RP11-552C15.1	0	0												
ENSG00000260602	HMGN2P40	1	0.231642005												
ENSG00000257766	RP11-341G23.3	0	0												
ENSG00000260604	RP1-140K8.5	0	0												
ENSG00000260605	RP11-883G14.3	0	0												
ENSG00000172146	OR1A1	0	0												
ENSG00000069482	GAL	6	0.371130368												
ENSG00000239948	RN7SL368P	0	0												
ENSG00000105879	CBLL1	220	2.235571268												
ENSG00000265279	CLUHP6	0	0												
ENSG00000265272	RN7SL693P	0	0												
ENSG00000265273	PGDP1	2	0.125707181												
ENSG00000227308	AC009502.4	0	0												
ENSG00000105877	DNAH11	3	0.01461416												
ENSG00000105875	WDR91	136	1.448809023												
ENSG00000267054	CTD-2540B15.10	0	0												
ENSG00000131023	LATS1	590	3.899630972												
ENSG00000239944	TRBV8-2	0	0												
ENSG00000142279	WTIP	179	1.170549444												
ENSG00000226107	AC004383.3	3	0.939857393												
ENSG00000239946	ZBTB20-AS3	0	0												
ENSG00000226101	AC007461.2	1	0.043903065												
ENSG00000221332	U3	0	0												
ENSG00000132591	ERAL1	1311	19.80515512												
ENSG00000102471	NDFIP2	609	4.863341002												
ENSG00000226108	RAB28P1	0	0												
ENSG00000278916	CEP83-AS1	12	0.437780996												
ENSG00000239942	RN7SL394P	0	0												
ENSG00000187616	TMEM8C	0	0												
ENSG00000222826	RN7SKP286	0	0												
ENSG00000187612	OR5W2	0	0												
ENSG00000150456	N6AMT2	41	2.043245687												
ENSG00000114529	C3orf52	296	2.735557822												
ENSG00000147174	ACRC	13	0.252606106												
ENSG00000135476	ESPL1	2539	17.34896413												
ENSG00000135617	PRADC1	259	11.59298514												
ENSG00000114520	SNX4	634	17.76275922												
ENSG00000188438	RP11-1396O13.14	0	0												
ENSG00000188439	OR4P1P	0	0												
ENSG00000259789	RP11-1078H9.6	0	0												
ENSG00000259788	RP11-359K18.3	0	0												
ENSG00000169813	HNRNPF	6290	88.98054331												
